Latitude (decimal degrees):	10.026
Longitude (decimal degrees):	76.329
Elevation (m):	6
Radiation database:	PVGIS-ERA5


Slope: 23 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230311:2130,0.0,0.0,0.0,25.11,1.1,0.0
20230311:2230,0.0,0.0,0.0,25.01,1.1,0.0
20230311:2330,0.0,0.0,0.0,24.86,0.97,0.0
20230312:0030,0.0,0.0,0.0,24.64,0.9,0.0
20230312:0130,22.14,58.51,5.51,24.31,0.97,0.0
20230312:0230,206.77,286.86,20.21,24.86,0.83,0.0
20230312:0330,330.02,434.15,34.79,27.35,0.9,0.0
20230312:0430,545.0,732.84,49.12,28.66,0.97,0.0
20230312:0530,631.99,881.97,62.8,30.45,0.62,0.0
20230312:0630,694.37,992.64,74.04,31.87,0.69,0.0
20230312:0730,723.57,1018.41,75.3,33.08,1.86,0.0
20230312:0830,690.71,946.29,65.02,33.58,3.1,0.0
20230312:0930,589.46,789.69,51.56,33.69,3.72,0.0
20230312:1030,404.02,535.03,37.3,33.58,3.93,0.0
20230312:1130,215.03,299.86,22.75,32.7,4.21,0.0
20230312:1230,42.63,89.64,8.07,30.98,4.0,0.0
20230312:1330,0.0,0.0,0.0,29.6,3.31,0.0
20230312:1430,0.0,0.0,0.0,28.64,2.34,0.0
20230312:1530,0.0,0.0,0.0,28.11,1.79,0.0
20230312:1630,0.0,0.0,0.0,27.77,1.52,0.0
20230312:1730,0.0,0.0,0.0,27.47,0.34,0.0
20230312:1830,0.0,0.0,0.0,27.18,0.28,0.0
20230312:1930,0.0,0.0,0.0,27.31,0.48,0.0
20230312:2030,0.0,0.0,0.0,26.86,0.41,0.0
20230312:2130,0.0,0.0,0.0,26.05,0.76,0.0
20230312:2230,0.0,0.0,0.0,25.36,1.1,0.0
20230312:2330,0.0,0.0,0.0,24.95,1.24,0.0
20230313:0030,0.0,0.0,0.0,24.67,1.24,0.0
20230313:0130,23.99,62.58,5.65,24.39,1.38,0.0
20230313:0230,212.42,294.38,20.35,25.34,1.24,0.0
20230313:0330,399.28,525.89,34.95,27.81,1.38,0.0
20230313:0430,549.65,741.26,49.31,29.48,1.1,0.0
20230313:0530,639.6,905.02,63.05,31.22,0.34,0.0
20230313:0630,690.71,995.62,74.4,32.68,0.55,0.0
20230313:0730,724.03,1015.26,75.63,33.48,2.14,0.0
20230313:0830,636.58,865.75,65.18,33.93,3.1,0.0
20230313:0930,559.74,746.5,51.63,33.74,3.86,0.0
20230313:1030,366.92,484.61,37.33,33.35,4.21,0.0
20230313:1130,170.95,241.06,22.76,32.21,4.28,0.0
20230313:1230,39.14,83.38,8.07,30.69,4.14,0.0
20230313:1330,0.0,0.0,0.0,29.51,3.59,0.0
20230313:1430,0.0,0.0,0.0,28.7,2.62,0.0
20230313:1530,0.0,0.0,0.0,28.3,1.31,0.0
20230313:1630,0.0,0.0,0.0,27.9,0.83,0.0
20230313:1730,0.0,0.0,0.0,27.31,1.24,0.0
20230313:1830,0.0,0.0,0.0,26.88,1.24,0.0
20230313:1930,0.0,0.0,0.0,26.69,0.97,0.0
20230313:2030,0.0,0.0,0.0,26.23,0.97,0.0
20230313:2130,0.0,0.0,0.0,25.87,1.03,0.0
20230313:2230,0.0,0.0,0.0,25.7,1.24,0.0
20230313:2330,0.0,0.0,0.0,25.52,1.45,0.0
20230314:0030,0.0,0.0,0.0,25.44,1.59,0.0
20230314:0130,26.56,64.07,5.79,25.4,1.93,0.0
20230314:0230,181.01,252.5,20.5,25.96,1.79,0.0
20230314:0330,393.54,515.17,35.12,27.73,1.93,0.0
20230314:0430,549.31,735.78,49.51,29.59,1.59,0.0
20230314:0530,639.97,891.58,63.3,31.4,0.97,0.0
20230314:0630,667.02,942.27,74.77,32.87,1.03,0.0
20230314:0730,682.64,958.25,75.95,33.81,1.72,0.0
20230314:0830,636.56,871.8,65.32,34.3,2.69,0.0
20230314:0930,509.75,679.14,51.7,33.93,3.59,0.0
20230314:1030,308.99,409.79,37.37,33.39,3.72,0.0
20230314:1130,159.43,226.4,22.78,32.16,4.0,0.0
20230314:1230,35.78,78.06,8.08,30.89,3.86,0.0
20230314:1330,0.0,0.0,0.0,29.77,3.1,0.0
20230314:1430,0.0,0.0,0.0,29.11,1.66,0.0
20230314:1530,0.0,0.0,0.0,28.26,0.83,0.0
20230314:1630,0.0,0.0,0.0,27.44,1.52,0.0
20230314:1730,0.0,0.0,0.0,27.07,0.97,0.0
20230314:1830,0.0,0.0,0.0,26.71,1.1,0.0
20230314:1930,0.0,0.0,0.0,26.76,1.59,0.0
20230314:2030,0.0,0.0,0.0,26.47,1.79,0.0
20230314:2130,0.0,0.0,0.0,26.23,1.86,0.0
20230314:2230,0.0,0.0,0.0,25.97,1.52,0.0
20230314:2330,0.0,0.0,0.0,25.66,1.17,0.0
20230315:0030,0.0,0.0,0.0,25.29,1.1,0.0
20230315:0130,28.47,68.3,5.93,25.02,1.03,0.0
20230315:0230,207.55,289.18,20.65,25.78,0.69,0.0
20230315:0330,389.15,518.74,35.28,27.92,0.41,0.0
20230315:0430,547.45,752.49,49.7,29.55,0.21,0.0
20230315:0530,632.18,888.86,63.55,31.12,0.48,0.0
20230315:0630,679.14,948.03,75.13,32.31,1.52,0.0
20230315:0730,631.87,862.93,76.27,33.05,2.34,0.0
20230315:0830,643.77,869.01,65.46,32.9,3.31,0.0
20230315:0930,452.1,594.96,51.77,32.79,3.66,0.0
20230315:1030,330.46,434.45,37.4,31.26,3.59,0.0
20230315:1130,203.25,281.37,22.79,29.66,3.03,0.0
20230315:1230,33.02,72.36,8.08,29.55,2.97,0.0
20230315:1330,0.0,0.0,0.0,28.9,2.41,0.0
20230315:1430,0.0,0.0,0.0,28.46,1.79,0.0
20230315:1530,0.0,0.0,0.0,26.43,0.62,0.0
20230315:1630,0.0,0.0,0.0,24.53,0.97,0.0
20230315:1730,0.0,0.0,0.0,24.85,0.76,0.0
20230315:1830,0.0,0.0,0.0,24.86,0.62,0.0
20230315:1930,0.0,0.0,0.0,25.3,0.97,0.0
20230315:2030,0.0,0.0,0.0,25.14,0.83,0.0
20230315:2130,0.0,0.0,0.0,24.99,0.55,0.0
20230315:2230,0.0,0.0,0.0,24.83,0.48,0.0
20230315:2330,0.0,0.0,0.0,24.69,0.55,0.0
20230316:0030,0.0,0.0,0.0,24.55,0.55,0.0
20230316:0130,21.09,50.68,6.07,24.47,0.9,0.0
20230316:0230,126.8,179.58,20.8,24.97,0.69,0.0
20230316:0330,252.03,331.71,35.44,25.84,0.62,0.0
20230316:0430,480.8,642.37,49.89,26.93,0.28,0.0
20230316:0530,542.16,738.84,63.79,29.08,0.41,0.0
20230316:0630,619.81,852.7,75.5,30.09,0.97,0.0
20230316:0730,647.1,884.27,76.59,31.65,2.07,0.0
20230316:0830,569.93,763.88,65.6,32.24,2.76,0.0
20230316:0930,462.38,607.31,51.83,32.07,3.59,0.0
20230316:1030,309.49,406.39,37.43,31.08,3.86,0.0
20230316:1130,168.79,236.19,22.8,28.99,2.83,0.0
20230316:1230,24.73,55.69,8.08,28.49,1.52,0.0
20230316:1330,0.0,0.0,0.0,26.56,0.48,0.0
20230316:1430,0.0,0.0,0.0,26.09,0.97,0.0
20230316:1530,0.0,0.0,0.0,25.98,1.03,0.0
20230316:1630,0.0,0.0,0.0,25.81,1.24,0.0
20230316:1730,0.0,0.0,0.0,25.52,1.52,0.0
20230316:1830,0.0,0.0,0.0,25.3,1.66,0.0
20230316:1930,0.0,0.0,0.0,26.63,0.62,0.0
20230316:2030,0.0,0.0,0.0,25.4,1.03,0.0
20230316:2130,0.0,0.0,0.0,25.3,0.69,0.0
20230316:2230,0.0,0.0,0.0,25.21,0.55,0.0
20230316:2330,0.0,0.0,0.0,24.8,0.55,0.0
20230317:0030,0.0,0.0,0.0,24.4,0.62,0.0
20230317:0130,22.33,53.87,6.21,24.36,0.9,0.0
20230317:0230,165.43,231.26,20.95,25.05,0.9,0.0
20230317:0330,378.18,493.93,35.61,26.38,1.38,0.0
20230317:0430,516.46,681.19,50.08,28.09,1.79,0.0
20230317:0530,584.1,783.7,64.04,29.68,1.72,0.0
20230317:0630,614.58,837.56,75.86,30.68,1.45,0.0
20230317:0730,678.07,940.96,76.9,32.28,1.79,0.0
20230317:0830,609.49,832.61,65.72,33.0,2.28,0.0
20230317:0930,445.91,589.99,51.88,33.0,2.9,0.0
20230317:1030,305.11,403.6,37.45,32.18,3.79,0.0
20230317:1130,179.9,252.15,22.81,30.97,3.66,0.0
20230317:1230,26.68,61.01,8.08,29.98,3.38,0.0
20230317:1330,0.0,0.0,0.0,29.0,2.83,0.0
20230317:1430,0.0,0.0,0.0,28.42,2.07,0.0
20230317:1530,0.0,0.0,0.0,28.02,1.24,0.0
20230317:1630,0.0,0.0,0.0,27.38,0.34,0.0
20230317:1730,0.0,0.0,0.0,27.12,0.34,0.0
20230317:1830,0.0,0.0,0.0,26.21,1.03,0.0
20230317:1930,0.0,0.0,0.0,26.3,1.38,0.0
20230317:2030,0.0,0.0,0.0,25.44,1.45,0.0
20230317:2130,0.0,0.0,0.0,24.91,1.17,0.0
20230317:2230,0.0,0.0,0.0,24.67,1.66,0.0
20230317:2330,0.0,0.0,0.0,24.07,2.28,0.0
20230318:0030,0.0,0.0,0.0,23.88,1.38,0.0
20230318:0130,23.08,55.17,6.36,23.85,0.76,0.0
20230318:0230,201.21,278.72,21.1,24.42,0.62,0.0
20230318:0330,348.67,456.96,35.77,25.65,0.62,0.0
20230318:0430,535.47,718.05,50.27,27.0,0.55,0.0
20230318:0530,627.03,873.86,64.28,28.94,0.28,0.0
20230318:0630,627.18,860.39,76.22,30.16,1.17,0.0
20230318:0730,688.4,950.15,77.2,31.44,1.93,0.0
20230318:0830,621.96,838.5,65.84,32.02,2.76,0.0
20230318:0930,494.17,651.98,51.94,31.89,3.17,0.0
20230318:1030,347.62,456.2,37.47,31.07,3.59,0.0
20230318:1130,163.02,229.11,22.81,29.74,3.38,0.0
20230318:1230,24.88,55.51,8.08,28.39,1.52,0.0
20230318:1330,0.0,0.0,0.0,27.64,0.41,0.0
20230318:1430,0.0,0.0,0.0,27.01,0.62,0.0
20230318:1530,0.0,0.0,0.0,26.35,1.03,0.0
20230318:1630,0.0,0.0,0.0,25.91,0.97,0.0
20230318:1730,0.0,0.0,0.0,25.51,0.97,0.0
20230318:1830,0.0,0.0,0.0,25.3,1.31,0.0
20230318:1930,0.0,0.0,0.0,24.86,2.0,0.0
20230318:2030,0.0,0.0,0.0,24.47,1.93,0.0
20230318:2130,0.0,0.0,0.0,24.08,1.86,0.0
20230318:2230,0.0,0.0,0.0,23.97,1.59,0.0
20230318:2330,0.0,0.0,0.0,23.92,1.17,0.0
20230319:0030,0.0,0.0,0.0,23.93,0.69,0.0
20230319:0130,12.14,31.27,6.5,23.89,0.62,0.0
20230319:0230,102.73,147.52,21.25,23.92,0.97,0.0
20230319:0330,231.88,303.48,35.93,24.44,1.03,0.0
20230319:0430,457.47,599.81,50.45,25.43,0.76,0.0
20230319:0530,569.15,772.72,64.52,27.46,0.41,0.0
20230319:0630,581.28,784.09,76.58,28.56,1.24,0.0
20230319:0730,551.83,736.63,77.5,29.81,1.72,0.0
20230319:0830,520.7,689.19,65.96,30.25,2.21,0.0
20230319:0930,521.83,688.07,51.98,30.36,2.76,0.0
20230319:1030,346.31,454.76,37.49,30.46,3.1,0.0
20230319:1130,188.16,261.94,22.82,29.55,3.03,0.0
20230319:1230,29.1,63.73,8.07,28.96,2.69,0.0
20230319:1330,0.0,0.0,0.0,27.99,2.07,0.0
20230319:1430,0.0,0.0,0.0,27.25,1.17,0.0
20230319:1530,0.0,0.0,0.0,26.76,0.76,0.0
20230319:1630,0.0,0.0,0.0,25.95,0.83,0.0
20230319:1730,0.0,0.0,0.0,25.37,0.97,0.0
20230319:1830,0.0,0.0,0.0,25.4,0.62,0.0
20230319:1930,0.0,0.0,0.0,25.5,0.9,0.0
20230319:2030,0.0,0.0,0.0,24.96,1.52,0.0
20230319:2130,0.0,0.0,0.0,25.24,0.9,0.0
20230319:2230,0.0,0.0,0.0,25.04,0.48,0.0
20230319:2330,0.0,0.0,0.0,24.87,0.62,0.0
20230320:0030,0.0,0.0,0.0,24.99,0.41,0.0
20230320:0130,24.89,57.77,6.65,24.07,0.69,0.0
20230320:0230,156.0,218.63,21.4,24.65,0.55,0.0
20230320:0330,351.71,461.0,36.09,25.86,0.83,0.0
20230320:0430,465.17,612.22,50.64,27.29,1.17,0.0
20230320:0530,575.74,778.69,64.75,28.3,0.97,0.0
20230320:0630,704.58,979.15,76.94,29.36,1.24,0.0
20230320:0730,702.75,956.54,77.79,31.84,3.03,0.0
20230320:0830,627.18,835.0,66.06,31.8,4.0,0.0
20230320:0930,443.54,576.51,52.02,30.96,4.34,0.0
20230320:1030,404.4,527.67,37.5,30.27,3.93,0.0
20230320:1130,214.45,297.81,22.82,30.06,3.45,0.0
20230320:1230,33.48,74.83,8.07,29.52,3.03,0.0
20230320:1330,0.0,0.0,0.0,28.64,2.28,0.0
20230320:1430,0.0,0.0,0.0,28.04,2.07,0.0
20230320:1530,0.0,0.0,0.0,27.51,1.52,0.0
20230320:1630,0.0,0.0,0.0,27.16,0.83,0.0
20230320:1730,0.0,0.0,0.0,26.66,0.21,0.0
20230320:1830,0.0,0.0,0.0,26.31,0.21,0.0
20230320:1930,0.0,0.0,0.0,25.29,1.24,0.0
20230320:2030,0.0,0.0,0.0,24.77,1.52,0.0
20230320:2130,0.0,0.0,0.0,24.38,1.52,0.0
20230320:2230,0.0,0.0,0.0,24.18,1.66,0.0
20230320:2330,0.0,0.0,0.0,23.98,1.66,0.0
20230321:0030,0.0,0.0,0.0,23.79,1.72,0.0
20230321:0130,30.47,70.51,6.79,23.58,1.72,0.0
20230321:0230,211.55,292.41,21.55,24.46,0.97,0.0
20230321:0330,413.42,549.38,36.25,27.72,0.76,0.0
20230321:0430,558.39,759.15,50.82,29.15,0.69,0.0
20230321:0530,654.01,913.2,64.98,30.61,0.83,0.0
20230321:0630,711.2,1003.35,77.3,31.88,1.31,0.0
20230321:0730,726.85,1018.56,78.08,33.29,2.14,0.0
20230321:0830,686.09,936.42,66.16,33.6,3.31,0.0
20230321:0930,590.44,785.33,52.06,33.25,4.28,0.0
20230321:1030,435.08,572.56,37.52,32.59,4.76,0.0
20230321:1130,229.13,319.12,22.82,31.56,4.76,0.0
20230321:1230,38.05,84.44,8.06,30.37,4.28,0.0
20230321:1330,0.0,0.0,0.0,29.26,3.45,0.0
20230321:1430,0.0,0.0,0.0,28.48,2.97,0.0
20230321:1530,0.0,0.0,0.0,27.98,2.69,0.0
20230321:1630,0.0,0.0,0.0,27.47,2.34,0.0
20230321:1730,0.0,0.0,0.0,26.93,2.14,0.0
20230321:1830,0.0,0.0,0.0,26.39,2.0,0.0
20230321:1930,0.0,0.0,0.0,25.99,1.66,0.0
20230321:2030,0.0,0.0,0.0,25.65,1.79,0.0
20230321:2130,0.0,0.0,0.0,25.24,2.07,0.0
20230321:2230,0.0,0.0,0.0,24.87,2.14,0.0
20230321:2330,0.0,0.0,0.0,24.51,2.14,0.0
20230322:0030,0.0,0.0,0.0,24.19,1.93,0.0
20230322:0130,31.79,74.08,6.94,23.84,1.72,0.0
20230322:0230,219.91,303.37,21.7,24.43,1.24,0.0
20230322:0330,416.79,549.28,36.41,27.32,1.31,0.0
20230322:0430,578.19,775.74,51.0,28.84,1.52,0.0
20230322:0530,680.21,934.95,65.21,30.41,1.72,0.0
20230322:0630,735.77,1028.13,77.65,31.71,1.93,0.0
20230322:0730,734.95,1030.88,78.35,33.06,2.14,0.0
20230322:0830,699.87,965.21,66.26,33.57,2.83,0.0
20230322:0930,599.92,805.92,52.1,33.51,3.59,0.0
20230322:1030,434.06,575.07,37.52,32.98,4.07,0.0
20230322:1130,233.28,325.97,22.82,31.88,4.34,0.0
20230322:1230,38.4,85.8,8.06,30.37,4.14,0.0
20230322:1330,0.0,0.0,0.0,29.03,3.45,0.0
20230322:1430,0.0,0.0,0.0,28.09,3.03,0.0
20230322:1530,0.0,0.0,0.0,27.6,2.83,0.0
20230322:1630,0.0,0.0,0.0,27.16,2.69,0.0
20230322:1730,0.0,0.0,0.0,26.84,2.34,0.0
20230322:1830,0.0,0.0,0.0,26.49,1.93,0.0
20230322:1930,0.0,0.0,0.0,26.17,1.72,0.0
20230322:2030,0.0,0.0,0.0,25.67,1.45,0.0
20230322:2130,0.0,0.0,0.0,25.14,1.45,0.0
20230322:2230,0.0,0.0,0.0,24.56,1.45,0.0
20230322:2330,0.0,0.0,0.0,24.2,1.52,0.0
20230323:0030,0.0,0.0,0.0,23.84,1.52,0.0
20230323:0130,31.8,74.37,7.08,23.62,1.59,0.0
20230323:0230,218.81,302.47,21.85,24.6,1.1,0.0
20230323:0330,413.74,548.14,36.57,27.59,0.97,0.0
20230323:0430,560.66,757.75,51.18,29.26,1.03,0.0
20230323:0530,665.56,923.06,65.44,30.95,1.31,0.0
20230323:0630,685.61,949.93,78.0,32.42,2.07,0.0
20230323:0730,687.85,943.66,78.62,33.35,2.9,0.0
20230323:0830,615.39,830.28,66.34,33.52,3.45,0.0
20230323:0930,488.47,648.54,52.13,33.27,3.59,0.0
20230323:1030,362.55,479.53,37.53,32.69,4.0,0.0
20230323:1130,165.97,235.34,22.81,31.65,4.07,0.0
20230323:1230,27.14,62.91,8.05,30.53,3.79,0.0
20230323:1330,0.0,0.0,0.0,29.39,3.1,0.0
20230323:1430,0.0,0.0,0.0,28.56,2.62,0.0
20230323:1530,0.0,0.0,0.0,28.14,1.86,0.0
20230323:1630,0.0,0.0,0.0,27.89,0.83,0.0
20230323:1730,0.0,0.0,0.0,27.51,0.14,0.0
20230323:1830,0.0,0.0,0.0,27.02,0.07,0.0
20230323:1930,0.0,0.0,0.0,26.61,0.34,0.0
20230323:2030,0.0,0.0,0.0,26.51,0.21,0.0
20230323:2130,0.0,0.0,0.0,26.51,0.07,0.0
20230323:2230,0.0,0.0,0.0,26.28,0.34,0.0
20230323:2330,0.0,0.0,0.0,25.44,0.76,0.0
20230324:0030,0.0,0.0,0.0,24.72,0.97,0.0
20230324:0130,29.61,62.24,7.23,24.59,0.97,0.0
20230324:0230,183.84,255.18,21.99,25.45,0.62,0.0
20230324:0330,360.88,481.86,36.72,27.75,0.21,0.0
20230324:0430,486.32,658.36,51.35,29.26,0.41,0.0
20230324:0530,597.42,816.1,65.66,30.46,1.17,0.0
20230324:0630,632.17,859.84,78.35,31.53,2.14,0.0
20230324:0730,510.57,677.52,78.88,32.54,3.03,0.0
20230324:0830,548.59,732.7,66.42,32.07,3.31,0.0
20230324:0930,370.2,489.17,52.15,32.06,3.79,0.0
20230324:1030,207.98,280.43,37.53,31.43,3.66,0.0
20230324:1130,91.1,135.53,22.81,30.29,2.76,0.0
20230324:1230,15.84,34.02,8.04,29.51,1.86,0.0
20230324:1330,0.0,0.0,0.0,28.82,1.52,0.0
20230324:1430,0.0,0.0,0.0,28.43,1.1,0.0
20230324:1530,0.0,0.0,0.0,27.92,0.21,0.0
20230324:1630,0.0,0.0,0.0,27.8,0.34,0.0
20230324:1730,0.0,0.0,0.0,27.28,0.55,0.0
20230324:1830,0.0,0.0,0.0,26.86,0.69,0.0
20230324:1930,0.0,0.0,0.0,25.89,1.03,0.0
20230324:2030,0.0,0.0,0.0,25.69,1.24,0.0
20230324:2130,0.0,0.0,0.0,25.56,1.38,0.0
20230324:2230,0.0,0.0,0.0,25.41,1.38,0.0
20230324:2330,0.0,0.0,0.0,25.27,1.31,0.0
20230325:0030,0.0,0.0,0.0,25.1,1.31,0.0
20230325:0130,21.11,52.14,7.37,25.13,1.38,0.0
20230325:0230,140.04,199.23,22.14,26.05,1.24,0.0
20230325:0330,281.05,369.53,36.88,27.63,1.38,0.0
20230325:0430,398.72,525.61,51.52,28.77,1.24,0.0
20230325:0530,496.44,668.75,65.87,30.05,0.83,0.0
20230325:0630,541.48,744.88,78.69,31.23,0.9,0.0
20230325:0730,369.62,498.16,79.14,32.19,0.69,0.0
20230325:0830,485.82,662.29,66.49,32.0,0.97,0.0
20230325:0930,469.63,633.57,52.17,32.46,1.59,0.0
20230325:1030,334.58,448.53,37.53,32.68,2.14,0.0
20230325:1130,151.8,217.51,22.8,32.26,2.62,0.0
20230325:1230,25.26,55.12,8.03,31.31,2.34,0.0
20230325:1330,0.0,0.0,0.0,30.16,2.14,0.0
20230325:1430,0.0,0.0,0.0,29.42,1.45,0.0
20230325:1530,0.0,0.0,0.0,28.91,1.1,0.0
20230325:1630,0.0,0.0,0.0,28.33,1.03,0.0
20230325:1730,0.0,0.0,0.0,27.62,0.97,0.0
20230325:1830,0.0,0.0,0.0,27.3,0.83,0.0
20230325:1930,0.0,0.0,0.0,26.42,0.9,0.0
20230325:2030,0.0,0.0,0.0,26.24,0.9,0.0
20230325:2130,0.0,0.0,0.0,25.97,0.9,0.0
20230325:2230,0.0,0.0,0.0,25.57,0.69,0.0
20230325:2330,0.0,0.0,0.0,25.04,0.62,0.0
20230326:0030,0.0,0.0,0.0,24.88,0.69,0.0
20230326:0130,26.31,58.99,7.52,24.93,0.9,0.0
20230326:0230,165.83,232.11,22.29,25.86,0.83,0.0
20230326:0330,327.36,432.88,37.03,27.45,0.69,0.0
20230326:0430,494.9,665.91,51.69,28.85,0.62,0.0
20230326:0530,557.75,766.36,66.08,30.47,0.48,0.0
20230326:0630,602.48,824.63,79.03,31.53,1.52,0.0
20230326:0730,511.59,684.73,79.38,32.21,2.41,0.0
20230326:0830,275.71,363.61,66.56,32.18,3.1,0.0
20230326:0930,162.52,221.95,52.19,30.95,3.1,0.0
20230326:1030,136.89,191.3,37.53,29.71,2.07,0.0
20230326:1130,88.26,130.06,22.79,29.31,1.59,0.0
20230326:1230,14.1,31.35,8.02,28.97,1.38,0.0
20230326:1330,0.0,0.0,0.0,28.32,1.24,0.0
20230326:1430,0.0,0.0,0.0,27.79,1.24,0.0
20230326:1530,0.0,0.0,0.0,27.09,0.62,0.0
20230326:1630,0.0,0.0,0.0,26.48,0.69,0.0
20230326:1730,0.0,0.0,0.0,26.03,1.17,0.0
20230326:1830,0.0,0.0,0.0,25.58,1.72,0.0
20230326:1930,0.0,0.0,0.0,26.04,0.97,0.0
20230326:2030,0.0,0.0,0.0,25.5,1.03,0.0
20230326:2130,0.0,0.0,0.0,25.1,0.97,0.0
20230326:2230,0.0,0.0,0.0,24.78,1.03,0.0
20230326:2330,0.0,0.0,0.0,24.49,1.03,0.0
20230327:0030,0.0,0.0,0.0,24.31,1.03,0.0
20230327:0130,19.84,50.29,7.66,24.17,1.17,0.0
20230327:0230,143.18,202.52,22.43,25.44,0.97,0.0
20230327:0330,299.2,395.32,37.18,27.35,0.9,0.0
20230327:0430,509.73,678.11,51.86,28.78,1.38,0.0
20230327:0530,634.06,865.72,66.29,30.56,1.66,0.0
20230327:0630,652.22,897.4,79.36,32.18,2.07,0.0
20230327:0730,630.96,856.14,79.61,32.76,2.83,0.0
20230327:0830,574.46,768.17,66.62,33.14,3.52,0.0
20230327:0930,526.09,697.74,52.2,33.12,3.79,0.0
20230327:1030,341.89,453.61,37.53,33.01,3.86,0.0
20230327:1130,204.57,290.02,22.78,32.27,4.0,0.0
20230327:1230,26.64,66.28,8.01,31.29,3.79,0.0
20230327:1330,0.0,0.0,0.0,30.03,3.17,0.0
20230327:1430,0.0,0.0,0.0,29.13,2.9,0.0
20230327:1530,0.0,0.0,0.0,28.7,2.76,0.0
20230327:1630,0.0,0.0,0.0,28.33,2.62,0.0
20230327:1730,0.0,0.0,0.0,28.1,2.34,0.0
20230327:1830,0.0,0.0,0.0,27.74,2.14,0.0
20230327:1930,0.0,0.0,0.0,27.32,1.79,0.0
20230327:2030,0.0,0.0,0.0,26.99,1.72,0.0
20230327:2130,0.0,0.0,0.0,26.89,1.93,0.0
20230327:2230,0.0,0.0,0.0,26.47,2.07,0.0
20230327:2330,0.0,0.0,0.0,26.19,2.07,0.0
20230328:0030,0.0,0.0,-6.94,25.91,2.0,0.0
20230328:0130,29.46,69.84,7.81,25.64,2.0,0.0
20230328:0230,189.73,265.32,22.58,26.31,1.52,0.0
20230328:0330,357.24,469.88,37.33,28.23,1.66,0.0
20230328:0430,504.72,671.62,52.02,29.68,1.59,0.0
20230328:0530,620.19,845.72,66.49,31.29,1.72,0.0
20230328:0630,641.59,881.99,79.69,32.81,2.0,0.0
20230328:0730,581.44,788.04,79.83,33.75,2.76,0.0
20230328:0830,562.23,756.43,66.67,33.71,2.9,0.0
20230328:0930,523.43,699.95,52.21,33.76,3.17,0.0
20230328:1030,350.04,466.5,37.52,33.71,3.66,0.0
20230328:1130,148.37,214.38,22.76,33.02,3.1,0.0
20230328:1230,21.97,54.45,8.0,31.97,2.9,0.0
20230328:1330,0.0,0.0,0.0,30.68,2.83,0.0
20230328:1430,0.0,0.0,0.0,29.86,2.41,0.0
20230328:1530,0.0,0.0,0.0,29.11,2.34,0.0
20230328:1630,0.0,0.0,0.0,28.7,2.0,0.0
20230328:1730,0.0,0.0,0.0,28.06,1.66,0.0
20230328:1830,0.0,0.0,0.0,27.63,1.17,0.0
20230328:1930,0.0,0.0,0.0,27.62,0.62,0.0
20230328:2030,0.0,0.0,0.0,27.28,0.41,0.0
20230328:2130,0.0,0.0,0.0,26.74,0.55,0.0
20230328:2230,0.0,0.0,0.0,26.34,0.83,0.0
20230328:2330,0.0,0.0,0.0,26.15,1.03,0.0
20230329:0030,0.0,0.0,-6.79,25.9,0.97,0.0
20230329:0130,25.12,55.77,7.95,25.71,0.76,0.0
20230329:0230,151.01,215.06,22.72,26.9,0.55,0.0
20230329:0330,278.57,370.19,37.48,28.35,0.62,0.0
20230329:0430,487.45,658.26,52.18,29.51,0.55,0.0
20230329:0530,593.19,822.28,66.69,30.76,0.62,0.0
20230329:0630,537.49,732.57,80.01,32.16,1.59,0.0
20230329:0730,549.71,747.48,80.04,32.35,1.86,0.0
20230329:0830,439.86,584.78,66.72,32.76,2.83,0.0
20230329:0930,340.36,450.33,52.22,32.22,3.45,0.0
20230329:1030,156.84,216.46,37.51,31.31,3.45,0.0
20230329:1130,98.01,143.66,22.75,30.48,3.03,0.0
20230329:1230,17.49,39.45,7.98,29.85,3.31,0.0
20230329:1330,0.0,0.0,0.0,29.17,2.83,0.0
20230329:1430,0.0,0.0,0.0,28.67,2.41,0.0
20230329:1530,0.0,0.0,0.0,28.44,2.21,0.0
20230329:1630,0.0,0.0,0.0,28.1,2.0,0.0
20230329:1730,0.0,0.0,0.0,27.82,1.93,0.0
20230329:1830,0.0,0.0,0.0,27.55,1.93,0.0
20230329:1930,0.0,0.0,0.0,27.26,1.86,0.0
20230329:2030,0.0,0.0,0.0,27.01,1.72,0.0
20230329:2130,0.0,0.0,0.0,26.85,1.72,0.0
20230329:2230,0.0,0.0,0.0,26.68,1.86,0.0
20230329:2330,0.0,0.0,0.0,26.44,1.79,0.0
20230330:0030,0.0,0.0,-6.64,26.2,1.66,0.0
20230330:0130,27.91,60.63,8.09,26.02,1.72,0.0
20230330:0230,182.18,254.83,22.86,26.45,1.38,0.0
20230330:0330,347.83,457.53,37.62,28.01,1.52,0.0
20230330:0430,486.43,646.57,52.34,29.42,1.52,0.0
20230330:0530,619.66,843.83,66.88,30.99,1.72,0.0
20230330:0630,629.5,857.31,80.33,32.21,2.34,0.0
20230330:0730,508.09,674.9,80.23,32.93,3.03,0.0
20230330:0830,538.1,714.45,66.76,32.49,3.31,0.0
20230330:0930,476.85,629.09,52.22,32.46,3.59,0.0
20230330:1030,329.64,435.44,37.5,32.16,4.07,0.0
